country,Id,YEAR,cequ,dtax
AUT,30402X,2006,93082,-283
AUT,30402X,2007,264625,3494
AUT,30402X,2008,348757,-1195
AUT,30402X,2009,365153,-11095
AUT,30402X,2010,121082,-63
AUT,30402X,2011,92328,-104
AUT,30402X,2012,82079,119
AUT,30402X,2013,,
AUT,30402X,2014,,
AUT,30402X,2015,,
AUT,30402X,2016,,
AUT,30402X,2017,,
AUT,30402X,2018,,
AUT,30486Q,1980,,
AUT,30486Q,1981,,
AUT,30486Q,1982,,
AUT,30486Q,1983,,
AUT,30486Q,1984,,
AUT,30486Q,1985,,
AUT,30486Q,1986,,
AUT,30486Q,1987,,
AUT,30486Q,1988,,
AUT,30486Q,1989,,
AUT,30486Q,1990,,
AUT,30486Q,1991,,
AUT,30486Q,1992,,
AUT,30486Q,1993,,
AUT,30486Q,1994,,
AUT,30486Q,1995,,
AUT,30486Q,1996,,
AUT,30486Q,1997,,
AUT,30486Q,1998,,
AUT,30486Q,1999,,
AUT,30486Q,2000,,
AUT,30486Q,2001,,
AUT,30486Q,2002,,
AUT,30486Q,2003,1973,8
AUT,30486Q,2004,34532,934
AUT,30486Q,2005,137166,6202
AUT,30486Q,2006,294701,7540
AUT,30486Q,2007,422902,13652
AUT,30486Q,2008,368196,-2680
AUT,30486Q,2009,356494,-5421
AUT,30486Q,2010,362012,-5615
AUT,30486Q,2011,346200,-11100
AUT,30486Q,2012,296100,-8100
AUT,30486Q,2013,296200,-1900
AUT,30486Q,2014,297500,200
AUT,30486Q,2015,293075,-2438
AUT,30486Q,2016,,
AUT,30486Q,2017,,
AUT,30486Q,2018,,
AUT,307059,1980,,
AUT,307059,1981,,
AUT,307059,1982,,
AUT,307059,1983,,
AUT,307059,1984,,
AUT,307059,1985,,
AUT,307059,1986,,
AUT,307059,1987,,
AUT,307059,1988,,
AUT,307059,1989,105375,
AUT,307059,1990,113005,
AUT,307059,1991,233324,
AUT,307059,1992,238418,
AUT,307059,1993,238417,
AUT,307059,1994,240832,
AUT,307059,1995,240423,
AUT,307059,1996,250528,
AUT,307059,1997,256431,
AUT,307059,1998,267818,
AUT,307059,1999,241863,
AUT,307059,2000,354379,36036
AUT,307059,2001,371689,38707
AUT,307059,2002,401589,29623
AUT,307059,2003,465732,21528
AUT,307059,2004,506448,21590
AUT,307059,2005,799364,22252
AUT,307059,2006,872194,35783
AUT,307059,2007,871154,30996
AUT,307059,2008,893759,21839
AUT,307059,2009,804155,-4452
AUT,307059,2010,879229,-11476
AUT,307059,2011,942136,-11912
AUT,307059,2012,1039472,-12511
AUT,307059,2013,1126036,-18666
AUT,307059,2014,1126478,-14470
AUT,307059,2015,1129259,-11760
AUT,307059,2016,1144281,-10392
AUT,307059,2017,1349666,-1232
AUT,307059,2018,1397043,-5952
AUT,307113,1980,,
AUT,307113,1981,,
AUT,307113,1982,,
AUT,307113,1983,,
AUT,307113,1984,,
AUT,307113,1985,,
AUT,307113,1986,,
AUT,307113,1987,,
AUT,307113,1988,,
AUT,307113,1989,,
AUT,307113,1990,,
AUT,307113,1991,,
AUT,307113,1992,,
AUT,307113,1993,,
AUT,307113,1994,,
AUT,307113,1995,,
AUT,307113,1996,,
AUT,307113,1997,,
AUT,307113,1998,,
AUT,307113,1999,,
AUT,307113,2000,,
AUT,307113,2001,,
AUT,307113,2002,,
AUT,307113,2003,,
AUT,307113,2004,,
AUT,307113,2005,,
AUT,307113,2006,,
AUT,307113,2007,,
AUT,307113,2008,,
AUT,307113,2009,,
AUT,307113,2010,,
AUT,307113,2011,,
AUT,307113,2012,,
AUT,307113,2013,,
AUT,307113,2014,,
AUT,307113,2015,,
AUT,307113,2016,,
AUT,307113,2017,,
AUT,307113,2018,,
AUT,307253,1980,,
AUT,307253,1981,,
AUT,307253,1982,,
AUT,307253,1983,,
AUT,307253,1984,,
AUT,307253,1985,,
AUT,307253,1986,,
AUT,307253,1987,,
AUT,307253,1988,,
AUT,307253,1989,,
AUT,307253,1990,,
AUT,307253,1991,,
AUT,307253,1992,,
AUT,307253,1993,,
AUT,307253,1994,,
AUT,307253,1995,,
AUT,307253,1996,,
AUT,307253,1997,,
AUT,307253,1998,,
AUT,307253,1999,,
AUT,307253,2000,,
AUT,307253,2001,,
AUT,307253,2002,,
AUT,307253,2003,,
AUT,307253,2004,,
AUT,307253,2005,,
AUT,307253,2006,,
AUT,307253,2007,,
AUT,307253,2008,,
AUT,307253,2009,,
AUT,307253,2010,,
AUT,307253,2011,,
AUT,307253,2012,,
AUT,307253,2013,,
AUT,307253,2014,,
AUT,307253,2015,,
AUT,307253,2016,,
AUT,307253,2017,,
AUT,307253,2018,,
AUT,307255,1980,,
AUT,307255,1981,,
AUT,307255,1982,,
AUT,307255,1983,,
AUT,307255,1984,,
AUT,307255,1985,,
AUT,307255,1986,,
AUT,307255,1987,,
AUT,307255,1988,,
AUT,307255,1989,,
AUT,307255,1990,,
AUT,307255,1991,,
AUT,307255,1992,,
AUT,307255,1993,,
AUT,307255,1994,,
AUT,307255,1995,,
AUT,307255,1996,,
AUT,307255,1997,,
AUT,307255,1998,,
AUT,307255,1999,,
AUT,307255,2000,,
AUT,307255,2001,,
AUT,307255,2002,,
AUT,307255,2003,,
AUT,307255,2004,,
AUT,307255,2005,,
AUT,307255,2006,,
AUT,307255,2007,,
AUT,307255,2008,,
AUT,307255,2009,,
AUT,307255,2010,,
AUT,307255,2011,,
AUT,307255,2012,,
AUT,307255,2013,,
AUT,307255,2014,,
AUT,307255,2015,,
AUT,307255,2016,,
AUT,307255,2017,,
AUT,307255,2018,,
AUT,307256,1980,,
AUT,307256,1981,,
AUT,307256,1982,,
AUT,307256,1983,,
AUT,307256,1984,,
AUT,307256,1985,,
AUT,307256,1986,,
AUT,307256,1987,,
AUT,307256,1988,,
AUT,307256,1989,,
AUT,307256,1990,,
AUT,307256,1991,,
AUT,307256,1992,,
AUT,307256,1993,,
AUT,307256,1994,,
AUT,307256,1995,,
AUT,307256,1996,,
AUT,307256,1997,,
AUT,307256,1998,,
AUT,307256,1999,,
AUT,307256,2000,,
AUT,307256,2001,,
AUT,307256,2002,,
AUT,307256,2003,,
AUT,307256,2004,,
AUT,307256,2005,,
AUT,307256,2006,,
AUT,307256,2007,,
AUT,307256,2008,,
AUT,307256,2009,,
AUT,307256,2010,,
AUT,307256,2011,,
AUT,307256,2012,,
AUT,307256,2013,,
AUT,307256,2014,,
AUT,307256,2015,,
AUT,307256,2016,,
AUT,307256,2017,,
AUT,307256,2018,,
AUT,307258,1980,,
AUT,307258,1981,,
AUT,307258,1982,,
AUT,307258,1983,,
AUT,307258,1984,,
AUT,307258,1985,,
AUT,307258,1986,,
AUT,307258,1987,,
AUT,307258,1988,,
AUT,307258,1989,,
AUT,307258,1990,,
AUT,307258,1991,,
AUT,307258,1992,,
AUT,307258,1993,17339,
AUT,307258,1994,20051,
AUT,307258,1995,22522,
AUT,307258,1996,23571,
AUT,307258,1997,27962,
AUT,307258,1998,29154,
AUT,307258,1999,31336,-89
AUT,307258,2000,31635,-3640
AUT,307258,2001,23184,-2575
AUT,307258,2002,26177,-2444
AUT,307258,2003,26730,-2937
AUT,307258,2004,32895,-2854
AUT,307258,2005,60654,-19254
AUT,307258,2006,71779,-18791
AUT,307258,2007,87395,-19795
AUT,307258,2008,95962,-17524
AUT,307258,2009,68960,-18075
AUT,307258,2010,86227,-18308
AUT,307258,2011,94845,-17221
AUT,307258,2012,123986,-10216
AUT,307258,2013,91638,-5402
AUT,307258,2014,85550,-8378
AUT,307258,2015,95341,-7579
AUT,307258,2016,101803,-10113
AUT,307258,2017,94385,-15074
AUT,307258,2018,,
AUT,307259,1980,,
AUT,307259,1981,,
AUT,307259,1982,,
AUT,307259,1983,,
AUT,307259,1984,,
AUT,307259,1985,,
AUT,307259,1986,,
AUT,307259,1987,,
AUT,307259,1988,,
AUT,307259,1989,,
AUT,307259,1990,,
AUT,307259,1991,,
AUT,307259,1992,,
AUT,307259,1993,,
AUT,307259,1994,,
AUT,307259,1995,,
AUT,307259,1996,17195,
AUT,307259,1997,-15370,
AUT,307259,1998,-39278,
AUT,307259,1999,-33663,
AUT,307259,2000,-6,
AUT,307259,2001,7930,
AUT,307259,2002,13033,
AUT,307259,2003,,
AUT,307259,2004,,
AUT,307259,2005,,
AUT,307259,2006,,
AUT,307259,2007,,
AUT,307259,2008,,
AUT,307259,2009,,
AUT,307259,2010,,
AUT,307259,2011,,
AUT,307259,2012,,
AUT,307259,2013,,
AUT,307259,2014,,
AUT,307259,2015,,
AUT,307259,2016,,
AUT,307259,2017,,
AUT,307259,2018,,
AUT,307261,1980,,
AUT,307261,1981,,
AUT,307261,1982,,
AUT,307261,1983,,
AUT,307261,1984,,
AUT,307261,1985,,
AUT,307261,1986,,
AUT,307261,1987,,
AUT,307261,1988,,
AUT,307261,1989,,
AUT,307261,1990,,
AUT,307261,1991,,
AUT,307261,1992,,
AUT,307261,1993,,
AUT,307261,1994,,
AUT,307261,1995,,
AUT,307261,1996,,
AUT,307261,1997,,
AUT,307261,1998,,
AUT,307261,1999,,
AUT,307261,2000,,
AUT,307261,2001,,
AUT,307261,2002,,
AUT,307261,2003,,
AUT,307261,2004,,
AUT,307261,2005,,
AUT,307261,2006,,
AUT,307261,2007,,
AUT,307261,2008,,
AUT,307261,2009,,
AUT,307261,2010,,
AUT,307261,2011,,
AUT,307261,2012,,
AUT,307261,2013,,
AUT,307261,2014,,
AUT,307261,2015,,
AUT,307261,2016,,
AUT,307261,2017,,
AUT,307261,2018,,
AUT,307331,1980,,
AUT,307331,1981,,
AUT,307331,1982,,
AUT,307331,1983,,
AUT,307331,1984,,
AUT,307331,1985,,
AUT,307331,1986,,
AUT,307331,1987,,
AUT,307331,1988,44984,
AUT,307331,1989,53466,
AUT,307331,1990,57835,
AUT,307331,1991,62451,
AUT,307331,1992,49159,
AUT,307331,1993,50560,
AUT,307331,1994,55266,
AUT,307331,1995,62029,
AUT,307331,1996,68843,
AUT,307331,1997,,
AUT,307331,1998,,
AUT,307331,1999,,
AUT,307331,2000,,
AUT,307331,2001,,
AUT,307331,2002,,
AUT,307331,2003,,
AUT,307331,2004,,
AUT,307331,2005,,
AUT,307331,2006,,
AUT,307331,2007,,
AUT,307331,2008,,
AUT,307331,2009,,
AUT,307331,2010,,
AUT,307331,2011,,
AUT,307331,2012,,
AUT,307331,2013,,
AUT,307331,2014,,
AUT,307331,2015,,
AUT,307331,2016,,
AUT,307331,2017,,
AUT,307331,2018,,
AUT,307332,1980,,
AUT,307332,1981,,
AUT,307332,1982,,
AUT,307332,1983,,
AUT,307332,1984,,
AUT,307332,1985,,
AUT,307332,1986,,
AUT,307332,1987,,
AUT,307332,1988,,
AUT,307332,1989,,
AUT,307332,1990,,
AUT,307332,1991,,
AUT,307332,1992,,
AUT,307332,1993,,
AUT,307332,1994,,
AUT,307332,1995,,
AUT,307332,1996,93487,
AUT,307332,1997,123872,
AUT,307332,1998,165830,
AUT,307332,1999,169368,
AUT,307332,2000,173693,
AUT,307332,2001,187357,-3921
AUT,307332,2002,189421,-624
AUT,307332,2003,196491,1489
AUT,307332,2004,224657,691
AUT,307332,2005,363768,1112
AUT,307332,2006,524673,3131
AUT,307332,2007,602908,32830
AUT,307332,2008,576998,23615
AUT,307332,2009,479003,22056
AUT,307332,2010,481272,27526
AUT,307332,2011,474042,29068
AUT,307332,2012,483173,30462
AUT,307332,2013,524093,39241
AUT,307332,2014,555397,64384
AUT,307332,2015,623264,102118
AUT,307332,2016,795605,99838
AUT,307332,2017,940815,132851
AUT,307332,2018,,
AUT,307334,1980,,
AUT,307334,1981,,
AUT,307334,1982,,
AUT,307334,1983,,
AUT,307334,1984,,
AUT,307334,1985,,
AUT,307334,1986,,
AUT,307334,1987,,
AUT,307334,1988,,
AUT,307334,1989,,
AUT,307334,1990,,
AUT,307334,1991,,
AUT,307334,1992,,
AUT,307334,1993,,
AUT,307334,1994,,
AUT,307334,1995,,
AUT,307334,1996,10320,0
AUT,307334,1997,9855,
AUT,307334,1998,10285,
AUT,307334,1999,7910,
AUT,307334,2000,5124,
AUT,307334,2001,,
AUT,307334,2002,,
AUT,307334,2003,,
AUT,307334,2004,,
AUT,307334,2005,,
AUT,307334,2006,,
AUT,307334,2007,,
AUT,307334,2008,,
AUT,307334,2009,,
AUT,307334,2010,,
AUT,307334,2011,,
AUT,307334,2012,,
AUT,307334,2013,,
AUT,307334,2014,,
AUT,307334,2015,,
AUT,307334,2016,,
AUT,307334,2017,,
AUT,307334,2018,,
AUT,307335,1980,,
AUT,307335,1981,,
AUT,307335,1982,,
AUT,307335,1983,,
AUT,307335,1984,,
AUT,307335,1985,,
AUT,307335,1986,,
AUT,307335,1987,,
AUT,307335,1988,,
AUT,307335,1989,,
AUT,307335,1990,,
AUT,307335,1991,,
AUT,307335,1992,,
AUT,307335,1993,,
AUT,307335,1994,,
AUT,307335,1995,,
AUT,307335,1996,,
AUT,307335,1997,,
AUT,307335,1998,,
AUT,307335,1999,,
AUT,307335,2000,,
AUT,307335,2001,,
AUT,307335,2002,,
AUT,307335,2003,,
AUT,307335,2004,,
AUT,307335,2005,,
AUT,307335,2006,,
AUT,307335,2007,,
AUT,307335,2008,,
AUT,307335,2009,,
AUT,307335,2010,,
AUT,307335,2011,,
AUT,307335,2012,,
AUT,307335,2013,,
AUT,307335,2014,,
AUT,307335,2015,,
AUT,307335,2016,,
AUT,307335,2017,,
AUT,307335,2018,,
AUT,307339,1980,,
AUT,307339,1981,,
AUT,307339,1982,,
AUT,307339,1983,,
AUT,307339,1984,,
AUT,307339,1985,,
AUT,307339,1986,,
AUT,307339,1987,,
AUT,307339,1988,,
AUT,307339,1989,,
AUT,307339,1990,,
AUT,307339,1991,,
AUT,307339,1992,,
AUT,307339,1993,,
AUT,307339,1994,,
AUT,307339,1995,,
AUT,307339,1996,9689,
AUT,307339,1997,9844,
AUT,307339,1998,10129,0
AUT,307339,1999,9904,0
AUT,307339,2000,,
AUT,307339,2001,,
AUT,307339,2002,,
AUT,307339,2003,,
AUT,307339,2004,,
AUT,307339,2005,,
AUT,307339,2006,,
AUT,307339,2007,,
AUT,307339,2008,,
AUT,307339,2009,,
AUT,307339,2010,,
AUT,307339,2011,,
AUT,307339,2012,,
AUT,307339,2013,,
AUT,307339,2014,,
AUT,307339,2015,,
AUT,307339,2016,,
AUT,307339,2017,,
AUT,307339,2018,,
AUT,307340,1980,,
AUT,307340,1981,,
AUT,307340,1982,,
AUT,307340,1983,,
AUT,307340,1984,,
AUT,307340,1985,,
AUT,307340,1986,,
AUT,307340,1987,,
AUT,307340,1988,,
AUT,307340,1989,,
AUT,307340,1990,,
AUT,307340,1991,,
AUT,307340,1992,,
AUT,307340,1993,,
AUT,307340,1994,,
AUT,307340,1995,,
AUT,307340,1996,,
AUT,307340,1997,,
AUT,307340,1998,,
AUT,307340,1999,,
AUT,307340,2000,,
AUT,307340,2001,,
AUT,307340,2002,,
AUT,307340,2003,,
AUT,307340,2004,,
AUT,307340,2005,,
AUT,307340,2006,,
AUT,307340,2007,,
AUT,307340,2008,,
AUT,307340,2009,,
AUT,307340,2010,,
AUT,307340,2011,,
AUT,307340,2012,,
AUT,307340,2013,,
AUT,307340,2014,,
AUT,307340,2015,,
AUT,307340,2016,,
AUT,307340,2017,,
AUT,307340,2018,,
AUT,307343,1980,,
AUT,307343,1981,,
AUT,307343,1982,,
AUT,307343,1983,,
AUT,307343,1984,,
AUT,307343,1985,,
AUT,307343,1986,,
AUT,307343,1987,,
AUT,307343,1988,,
AUT,307343,1989,,
AUT,307343,1990,,
AUT,307343,1991,,
AUT,307343,1992,,
AUT,307343,1993,,
AUT,307343,1994,,
AUT,307343,1995,,
AUT,307343,1996,,
AUT,307343,1997,,
AUT,307343,1998,,
AUT,307343,1999,,
AUT,307343,2000,,
AUT,307343,2001,,
AUT,307343,2002,,
AUT,307343,2003,,
AUT,307343,2004,,
AUT,307343,2005,,
AUT,307343,2006,,
AUT,307343,2007,,
AUT,307343,2008,,
AUT,307343,2009,,
AUT,307343,2010,,
AUT,307343,2011,,
AUT,307343,2012,,
AUT,307343,2013,,
AUT,307343,2014,,
AUT,307343,2015,,
AUT,307343,2016,,
AUT,307343,2017,,
AUT,307343,2018,,
AUT,307492,1980,,
AUT,307492,1981,,
AUT,307492,1982,,
AUT,307492,1983,,
AUT,307492,1984,,
AUT,307492,1985,,
AUT,307492,1986,,
AUT,307492,1987,,
AUT,307492,1988,,
AUT,307492,1989,,
AUT,307492,1990,,
AUT,307492,1991,,
AUT,307492,1992,,
AUT,307492,1993,9644,
AUT,307492,1994,12602,
AUT,307492,1995,11714,
AUT,307492,1996,10943,
AUT,307492,1997,10434,
AUT,307492,1998,10393,
AUT,307492,1999,10557,
AUT,307492,2000,10288,
AUT,307492,2001,10885,
AUT,307492,2002,,
AUT,307492,2003,,
AUT,307492,2004,,
AUT,307492,2005,,
AUT,307492,2006,,
AUT,307492,2007,,
AUT,307492,2008,,
AUT,307492,2009,,
AUT,307492,2010,,
AUT,307492,2011,,
AUT,307492,2012,,
AUT,307492,2013,,
AUT,307492,2014,,
AUT,307492,2015,,
AUT,307492,2016,,
AUT,307492,2017,,
AUT,307492,2018,,
AUT,307497,1980,,
AUT,307497,1981,,
AUT,307497,1982,,
AUT,307497,1983,,
AUT,307497,1984,,
AUT,307497,1985,,
AUT,307497,1986,,
AUT,307497,1987,,
AUT,307497,1988,,
AUT,307497,1989,,
AUT,307497,1990,,
AUT,307497,1991,,
AUT,307497,1992,,
AUT,307497,1993,,
AUT,307497,1994,,
AUT,307497,1995,,
AUT,307497,1996,,
AUT,307497,1997,,
AUT,307497,1998,,
AUT,307497,1999,,
AUT,307497,2000,,
AUT,307497,2001,,
AUT,307497,2002,,
AUT,307497,2003,,
AUT,307497,2004,,
AUT,307497,2005,,
AUT,307497,2006,,
AUT,307497,2007,,
AUT,307497,2008,,
AUT,307497,2009,,
AUT,307497,2010,,
AUT,307497,2011,,
AUT,307497,2012,,
AUT,307497,2013,,
AUT,307497,2014,,
AUT,307497,2015,,
AUT,307497,2016,,
AUT,307497,2017,,
AUT,307497,2018,,
AUT,307555,1980,,
AUT,307555,1981,,
AUT,307555,1982,,
AUT,307555,1983,,
AUT,307555,1984,,
AUT,307555,1985,,
AUT,307555,1986,,
AUT,307555,1987,,
AUT,307555,1988,,
AUT,307555,1989,,
AUT,307555,1990,,
AUT,307555,1991,,
AUT,307555,1992,23279,
AUT,307555,1993,27874,
AUT,307555,1994,46608,
AUT,307555,1995,53277,
AUT,307555,1996,62540,
AUT,307555,1997,73782,
AUT,307555,1998,84650,
AUT,307555,1999,92748,
AUT,307555,2000,97877,-3971
AUT,307555,2001,111178,-1363
AUT,307555,2002,123397,-2085
AUT,307555,2003,124304,-5593
AUT,307555,2004,137496,-8779
AUT,307555,2005,92757,-2804
AUT,307555,2006,108505,-1203
AUT,307555,2007,129286,650
AUT,307555,2008,137768,1234
AUT,307555,2009,151901,-1268
AUT,307555,2010,163237,-3080
AUT,307555,2011,162124,-5016
AUT,307555,2012,168055,-7319
AUT,307555,2013,172144,-6867
AUT,307555,2014,170305,-8418
AUT,307555,2015,173463,-11321
AUT,307555,2016,185077,-9251
AUT,307555,2017,,
AUT,307555,2018,,
AUT,307558,1980,,
AUT,307558,1981,,
AUT,307558,1982,,
AUT,307558,1983,,
AUT,307558,1984,,
AUT,307558,1985,,
AUT,307558,1986,,
AUT,307558,1987,,
AUT,307558,1988,,
AUT,307558,1989,,
AUT,307558,1990,,
AUT,307558,1991,,
AUT,307558,1992,,
AUT,307558,1993,,
AUT,307558,1994,,
AUT,307558,1995,,
AUT,307558,1996,,
AUT,307558,1997,,
AUT,307558,1998,,
AUT,307558,1999,3155,
AUT,307558,2000,2869,
AUT,307558,2001,3412,
AUT,307558,2002,,
AUT,307558,2003,,
AUT,307558,2004,,
AUT,307558,2005,,
AUT,307558,2006,,
AUT,307558,2007,,
AUT,307558,2008,,
AUT,307558,2009,,
AUT,307558,2010,,
AUT,307558,2011,,
AUT,307558,2012,,
AUT,307558,2013,,
AUT,307558,2014,,
AUT,307558,2015,,
AUT,307558,2016,,
AUT,307558,2017,,
AUT,307558,2018,,
AUT,30756T,1980,,
AUT,30756T,1981,,
AUT,30756T,1982,,
AUT,30756T,1983,,
AUT,30756T,1984,,
AUT,30756T,1985,,
AUT,30756T,1986,,
AUT,30756T,1987,,
AUT,30756T,1988,,
AUT,30756T,1989,,
AUT,30756T,1990,,
AUT,30756T,1991,,
AUT,30756T,1992,,
AUT,30756T,1993,,
AUT,30756T,1994,,
AUT,30756T,1995,,
AUT,30756T,1996,,
AUT,30756T,1997,,
AUT,30756T,1998,,
AUT,30756T,1999,,
AUT,30756T,2000,,
AUT,30756T,2001,,
AUT,30756T,2002,,
AUT,30756T,2003,,
AUT,30756T,2004,,
AUT,30756T,2005,,
AUT,30756T,2006,,
AUT,30756T,2007,,
AUT,30756T,2008,,
AUT,30756T,2009,,
AUT,30756T,2010,,
AUT,30756T,2011,,
AUT,30756T,2012,,
AUT,30756T,2013,,
AUT,30756T,2014,,
AUT,30756T,2015,,
AUT,30756T,2016,,
AUT,30756T,2017,,
AUT,30756T,2018,,
AUT,307570,1980,,
AUT,307570,1981,,
AUT,307570,1982,,
AUT,307570,1983,,
AUT,307570,1984,,
AUT,307570,1985,,
AUT,307570,1986,,
AUT,307570,1987,,
AUT,307570,1988,,
AUT,307570,1989,,
AUT,307570,1990,,
AUT,307570,1991,,
AUT,307570,1992,,
AUT,307570,1993,,
AUT,307570,1994,,
AUT,307570,1995,,
AUT,307570,1996,45707,
AUT,307570,1997,46175,
AUT,307570,1998,48352,
AUT,307570,1999,66431,
AUT,307570,2000,61746,
AUT,307570,2001,48580,
AUT,307570,2002,45199,
AUT,307570,2003,41558,
AUT,307570,2004,41562,
AUT,307570,2005,39772,
AUT,307570,2006,48164,
AUT,307570,2007,48798,
AUT,307570,2008,46872,0
AUT,307570,2009,48933,2467
AUT,307570,2010,52075,11
AUT,307570,2011,46480,11
AUT,307570,2012,54411,0
AUT,307570,2013,67981,1
AUT,307570,2014,79506,64
AUT,307570,2015,77778,364
AUT,307570,2016,117781,-227
AUT,307570,2017,111265,-210
AUT,307570,2018,,
AUT,307594,1980,,
AUT,307594,1981,,
AUT,307594,1982,,
AUT,307594,1983,,
AUT,307594,1984,,
AUT,307594,1985,,
AUT,307594,1986,,
AUT,307594,1987,,
AUT,307594,1988,,
AUT,307594,1989,,
AUT,307594,1990,163434,
AUT,307594,1991,152920,
AUT,307594,1992,289022,6831
AUT,307594,1993,299366,5450
AUT,307594,1994,321737,5087
AUT,307594,1995,397115,4658
AUT,307594,1996,500886,5654
AUT,307594,1997,521397,4942
AUT,307594,1998,548575,4506
AUT,307594,1999,574023,4200
AUT,307594,2000,513656,-31934
AUT,307594,2001,532419,-26813
AUT,307594,2002,559909,-16799
AUT,307594,2003,590149,-11543
AUT,307594,2004,630882,-9388
AUT,307594,2005,665769,-7737
AUT,307594,2006,700448,-5121
AUT,307594,2007,734223,-1194
AUT,307594,2008,776107,5467
AUT,307594,2009,794529,12568
AUT,307594,2010,822726,17037
AUT,307594,2011,811214,23607
AUT,307594,2012,850931,23367
AUT,307594,2013,905279,29581
AUT,307594,2014,952439,21034
AUT,307594,2015,1019894,19859
AUT,307594,2016,1060751,58947
AUT,307594,2017,1122450,52432
AUT,307594,2018,,
AUT,307692,1980,,
AUT,307692,1981,,
AUT,307692,1982,,
AUT,307692,1983,,
AUT,307692,1984,,
AUT,307692,1985,,
AUT,307692,1986,,
AUT,307692,1987,,
AUT,307692,1988,,
AUT,307692,1989,,
AUT,307692,1990,,
AUT,307692,1991,,
AUT,307692,1992,,
AUT,307692,1993,,
AUT,307692,1994,,
AUT,307692,1995,,
AUT,307692,1996,30920,
AUT,307692,1997,27671,
AUT,307692,1998,28529,
AUT,307692,1999,27980,
AUT,307692,2000,26516,
AUT,307692,2001,23589,
AUT,307692,2002,23059,
AUT,307692,2003,23082,
AUT,307692,2004,22483,
AUT,307692,2005,22538,
AUT,307692,2006,52538,1913
AUT,307692,2007,59069,-423
AUT,307692,2008,47184,-2389
AUT,307692,2009,54983,-514
AUT,307692,2010,56812,-149
AUT,307692,2011,35976,-256
AUT,307692,2012,31569,-784
AUT,307692,2013,35191,-180
AUT,307692,2014,33897,-1139
AUT,307692,2015,34241,-1198
AUT,307692,2016,39378,-1553
AUT,307692,2017,58702,-213
AUT,307692,2018,,
AUT,307706,1980,,
AUT,307706,1981,,
AUT,307706,1982,,
AUT,307706,1983,,
AUT,307706,1984,,
AUT,307706,1985,,
AUT,307706,1986,,
AUT,307706,1987,,
AUT,307706,1988,,
AUT,307706,1989,,
AUT,307706,1990,,
AUT,307706,1991,,
AUT,307706,1992,,
AUT,307706,1993,,
AUT,307706,1994,,
AUT,307706,1995,,
AUT,307706,1996,,
AUT,307706,1997,,
AUT,307706,1998,,
AUT,307706,1999,,
AUT,307706,2000,,
AUT,307706,2001,,
AUT,307706,2002,,
AUT,307706,2003,,
AUT,307706,2004,,
AUT,307706,2005,,
AUT,307706,2006,11759,
AUT,307706,2007,14194,
AUT,307706,2008,17288,
AUT,307706,2009,19565,
AUT,307706,2010,22781,0
AUT,307706,2011,25846,0
AUT,307706,2012,27894,0
AUT,307706,2013,25212,2107
AUT,307706,2014,23613,1027
AUT,307706,2015,24395,1317
AUT,307706,2016,,
AUT,307706,2017,,
AUT,307706,2018,,
AUT,307714,1980,,
AUT,307714,1981,,
AUT,307714,1982,,
AUT,307714,1983,,
AUT,307714,1984,,
AUT,307714,1985,,
AUT,307714,1986,,
AUT,307714,1987,,
AUT,307714,1988,,
AUT,307714,1989,,
AUT,307714,1990,,
AUT,307714,1991,,
AUT,307714,1992,,
AUT,307714,1993,,
AUT,307714,1994,,
AUT,307714,1995,,
AUT,307714,1996,,
AUT,307714,1997,,
AUT,307714,1998,,
AUT,307714,1999,,
AUT,307714,2000,,
AUT,307714,2001,,
AUT,307714,2002,,
AUT,307714,2003,,
AUT,307714,2004,,
AUT,307714,2005,,
AUT,307714,2006,,
AUT,307714,2007,,
AUT,307714,2008,,
AUT,307714,2009,,
AUT,307714,2010,,
AUT,307714,2011,,
AUT,307714,2012,,
AUT,307714,2013,,
AUT,307714,2014,,
AUT,307714,2015,,
AUT,307714,2016,,
AUT,307714,2017,,
AUT,307714,2018,,
AUT,307812,1980,,
AUT,307812,1981,,
AUT,307812,1982,,
AUT,307812,1983,,
AUT,307812,1984,,
AUT,307812,1985,,
AUT,307812,1986,,
AUT,307812,1987,,
AUT,307812,1988,,
AUT,307812,1989,,
AUT,307812,1990,,
AUT,307812,1991,,
AUT,307812,1992,,
AUT,307812,1993,,
AUT,307812,1994,,
AUT,307812,1995,,
AUT,307812,1996,68567,102
AUT,307812,1997,63503,51
AUT,307812,1998,56531,47
AUT,307812,1999,124617,
AUT,307812,2000,96571,378
AUT,307812,2001,93750,319
AUT,307812,2002,81515,294
AUT,307812,2003,78311,20
AUT,307812,2004,30018,-224
AUT,307812,2005,,
AUT,307812,2006,,
AUT,307812,2007,,
AUT,307812,2008,,
AUT,307812,2009,,
AUT,307812,2010,,
AUT,307812,2011,,
AUT,307812,2012,,
AUT,307812,2013,,
AUT,307812,2014,,
AUT,307812,2015,,
AUT,307812,2016,,
AUT,307812,2017,,
AUT,307812,2018,,
AUT,307814,1980,,
AUT,307814,1981,,
AUT,307814,1982,,
AUT,307814,1983,,
AUT,307814,1984,,
AUT,307814,1985,,
AUT,307814,1986,,
AUT,307814,1987,,
AUT,307814,1988,,
AUT,307814,1989,,
AUT,307814,1990,,
AUT,307814,1991,,
AUT,307814,1992,,
AUT,307814,1993,,
AUT,307814,1994,,
AUT,307814,1995,,
