"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",0.00602915038872456,0.000502241446813221,12.0044859439224,6.4941009131647e-33
"2","Mkt.RF",0.0115859867250133,0.000103337355304098,112.118088283935,0
"3","SMB",-0.000223005023462824,0.000100401227223903,-2.22113842259621,0.0263697876090513
"4","HML",0.000439056220479789,7.07912071070872e-05,6.20212930986783,5.85018649737145e-10
"5","RMW",-0.000266722972604375,0.000307607299240686,-0.867089218177747,0.385919423046467
"6","CMA",0.00327295398911643,0.000261544344782714,12.5139543423718,1.35879611356073e-35
